Date:  17:19, ÐÇÆÚ¶þ, ¾ÅÔÂ 22, 2020
Model name:u_cylinder_shell
Study name:Thermal 3(-Default-)
Plot type: Thermal Thermal1
Time step: 1
Result Type: Temp 


Node  ,Value (Celsius)  ,X (m)  ,Y (m)  ,Z (m)
6831  ,168.132     ,7.63653374  ,-3.22707725  ,13.53134441
6832  ,170.024     ,8.04474354  ,-3.48955202  ,14.43662262
6833  ,170.460     ,7.80444336  ,-3.34358072  ,14.69517708
6834  ,169.038     ,7.29250336  ,-2.94439483  ,13.97923470
6835  ,169.806     ,7.25440741  ,-2.90890360  ,14.35768318
6836  ,171.148     ,7.68700695  ,-3.26344323  ,15.04974556
6837  ,171.596     ,7.46347380  ,-3.09290051  ,15.30830002
6838  ,170.493     ,7.15276670  ,-2.80949497  ,14.71225262
6839  ,169.987     ,7.48168421  ,-3.10774589  ,14.45429516
6840  ,171.744     ,6.88261461  ,-2.50637364  ,15.35159397
6841  ,172.263     ,7.35516214  ,-3.00080538  ,15.66286945
6842  ,171.160     ,7.05472183  ,-2.70653582  ,15.06682205
6843  ,171.342     ,7.26730204  ,-2.92102075  ,15.16343307
6844  ,140.009     ,7.28133440  ,-2.88131452  ,0.65534949
6845  ,140.272     ,7.31088161  ,-2.96118951  ,0.95529175
6846  ,142.263     ,7.90595388  ,-3.40807438  ,0.86859512
6847  ,141.684     ,7.68660831  ,-3.26316094  ,1.14571762
6848  ,142.905     ,8.09630013  ,-3.51794338  ,0.98717690
6849  ,146.754     ,9.78277397  ,-3.94181705  ,0.78490102
6850  ,147.172     ,9.98136520  ,-3.99995661  ,1.07145309
6851  ,147.281     ,9.93440914  ,-3.99946213  ,1.44182396
6852  ,144.781     ,8.85159683  ,-3.83160162  ,0.87092400
6853  ,144.108     ,8.52611828  ,-3.71855783  ,1.03568268
6854  ,143.529     ,8.28503990  ,-3.61371183  ,1.31280708
6855  ,145.404     ,9.05587292  ,-3.88698125  ,1.19655418
6856  ,142.785     ,7.98041391  ,-3.45271945  ,1.47756577
6857  ,143.987     ,8.40332794  ,-3.66751122  ,1.52607346
6858  ,147.906     ,10.09363842  ,-3.99890375  ,1.98770905
6859  ,147.508     ,9.69906044  ,-3.98866343  ,2.35807800
6860  ,148.195     ,10.09990978  ,-3.99875212  ,2.35807800
6861  ,146.702     ,9.55172157  ,-3.97480130  ,1.57768059
6862  ,146.748     ,9.32042789  ,-3.94185019  ,2.37450981
6863  ,145.943     ,9.17507935  ,-3.91401410  ,1.59411240
6864  ,145.270     ,8.84130764  ,-3.82850266  ,1.75886917
6865  ,144.525     ,8.51613331  ,-3.71458483  ,1.92362976
6866  ,146.568     ,9.33150959  ,-3.94374442  ,2.13999557
6867  ,143.647     ,8.16899300  ,-3.55632019  ,1.94005966
6868  ,144.930     ,8.59561825  ,-3.74535871  ,2.17285919
6869  ,147.850     ,9.58796692  ,-3.97872186  ,2.91511536
6870  ,148.988     ,10.04321003  ,-3.99976659  ,3.28548431
6871  ,148.847     ,9.64871883  ,-3.98454523  ,3.65585518
6872  ,146.969     ,9.23444271  ,-3.92605686  ,2.78058624
6873  ,146.029     ,8.87467194  ,-3.83844185  ,2.56250381
6874  ,145.151     ,8.51410007  ,-3.71377182  ,2.57893372
6875  ,147.131     ,9.13624859  ,-3.90562844  ,3.10310745
6876  ,144.152     ,8.18851852  ,-3.56630540  ,2.44440460
6877  ,145.251     ,8.45551205  ,-3.68979096  ,2.83404922
6878  ,149.028     ,9.39507008  ,-3.95399284  ,4.11811829
6879  ,149.004     ,9.02195740  ,-3.87858629  ,4.48848915
6880  ,149.603     ,9.39507008  ,-3.95399284  ,4.48848915
6881  ,148.192     ,9.23612785  ,-3.92638493  ,3.69989967
6882  ,147.202     ,8.95813179  ,-3.86193085  ,3.44600296
6883  ,146.321     ,8.61754799  ,-3.75350857  ,3.31147385
6884  ,147.383     ,8.71371746  ,-3.78754234  ,3.90826416
6885  ,145.253     ,8.35345173  ,-3.64539146  ,3.05757523
6886  ,144.254     ,8.03461552  ,-3.48385739  ,2.92304611
6887  ,145.324     ,8.18808651  ,-3.56608605  ,3.40047073
6888  ,147.303     ,7.92653275  ,-3.42063355  ,4.79653931
6889  ,148.752     ,8.61136246  ,-3.75122452  ,4.79653931
6890  ,148.226     ,7.92653275  ,-3.42063355  ,5.16690922
6891  ,148.876     ,8.26107311  ,-3.60223985  ,5.16690922
6892  ,148.120     ,8.57760048  ,-3.73855305  ,4.47021294
6893  ,147.130     ,8.31467152  ,-3.62762570  ,4.21631527
6894  ,144.366     ,7.47253418  ,-3.10030890  ,4.08673954
6895  ,146.227     ,7.77868080  ,-3.32652092  ,4.45710945
6896  ,146.054     ,8.15738010  ,-3.55031705  ,3.87688637
6897  ,144.986     ,7.90894318  ,-3.40990925  ,3.62298775
6898  ,146.792     ,8.03020668  ,-3.48136640  ,4.43883324
6899  ,143.903     ,7.76157808  ,-3.31503630  ,3.28355789
6900  ,144.633     ,7.73305368  ,-3.29559612  ,3.75997543
6901  ,146.588     ,7.47135592  ,-3.09934807  ,4.97373581
6902  ,146.816     ,7.18819332  ,-2.84495044  ,5.34410572
6903  ,147.511     ,7.47135592  ,-3.09934807  ,5.34410572
6904  ,142.711     ,7.15618753  ,-2.81295776  ,3.84067917
6905  ,144.061     ,7.52983379  ,-3.14615297  ,3.85334396
6906  ,142.978     ,7.39438629  ,-3.03492641  ,3.51391602
6907  ,141.712     ,6.97969818  ,-2.62255168  ,3.77851105
6908  ,141.406     ,7.02831650  ,-2.67751718  ,3.54511642
6909  ,136.689     ,6.45446110  ,-1.85179746  ,3.28432846
6910  ,139.187     ,6.71965599  ,-2.28896141  ,3.35913658
6911  ,135.675     ,6.39665508  ,-1.73663640  ,3.04777145
6912  ,136.954     ,6.52435589  ,-1.97987282  ,2.99876785
6913  ,132.835     ,6.11662579  ,-0.95885676  ,1.36095810
6914  ,135.755     ,6.45384836  ,-1.85062408  ,2.29827118
6915  ,134.235     ,6.29291010  ,-1.50249302  ,1.72256851
6916  ,133.877     ,6.16395569  ,-1.13347375  ,0.98268890
6917  ,133.942     ,6.22761869  ,-1.33009052  ,1.23253632
6918  ,134.710     ,6.33438301  ,-1.60101604  ,1.47971725
6919  ,136.045     ,6.49566793  ,-1.92864084  ,1.59147644
6920  ,135.752     ,6.41052628  ,-1.76512802  ,1.10144615
6921  ,138.739     ,6.95084429  ,-2.58894753  ,0.97197723
6922  ,136.479     ,6.51316500  ,-1.96009743  ,0.95738792
6923  ,137.247     ,6.66500711  ,-2.20857930  ,1.20456696
6924  ,170.399     ,11.33795071  ,-3.76960039  ,14.05410767
6925  ,169.518     ,10.97356796  ,-3.87971210  ,13.68373680
6926  ,168.988     ,11.45852470  ,-3.72460818  ,13.29434395
6927  ,169.039     ,10.76531029  ,-3.92610502  ,13.49051094
6928  ,169.189     ,11.16516590  ,-3.82653737  ,13.47054482
6929  ,168.509     ,11.25784874  ,-3.79708004  ,13.10111713
6930  ,167.872     ,11.39323902  ,-3.74951816  ,12.74708462
6931  ,168.073     ,11.09814453  ,-3.84630728  ,12.92328548
6932  ,168.518     ,10.13986015  ,-3.99755406  ,13.35830307
6933  ,168.667     ,10.51921749  ,-3.96615839  ,13.35830307
6934  ,168.338     ,10.71567249  ,-3.93545580  ,13.14511013
6935  ,167.701     ,10.85637856  ,-3.90725160  ,12.79107761
6936  ,166.629     ,11.27326107  ,-3.79193974  ,12.16142082
6937  ,168.054     ,9.93257427  ,-3.99943161  ,13.17118263
6938  ,167.186     ,9.55271053  ,-3.97491288  ,12.80081177
6939  ,166.416     ,9.55271053  ,-3.97491288  ,12.43044090
6940  ,167.503     ,10.26267052  ,-3.99136615  ,12.82578087
6941  ,166.827     ,10.92634106  ,-3.89125848  ,12.34310246
6942  ,167.093     ,10.54028988  ,-3.96334291  ,12.56492710
6943  ,166.021     ,10.96508026  ,-3.88183212  ,11.93527031
6944  ,166.629     ,10.33423901  ,-3.98601103  ,12.37780571
6945  ,165.563     ,9.31171608  ,-3.94033813  ,12.06598473
6946  ,163.961     ,9.31171608  ,-3.94033813  ,11.32524395
6947  ,166.187     ,9.81211281  ,-3.99558496  ,12.27420425
6948  ,165.777     ,10.09112358  ,-3.99896193  ,12.01334953
6949  ,163.825     ,9.66418171  ,-3.98587823  ,11.18543816
6950  ,165.641     ,10.44571590  ,-3.97508955  ,11.87354279
6951  ,165.198     ,9.92406178  ,-3.99927902  ,11.76994133
6952  ,165.325     ,11.14681339  ,-3.83207774  ,11.55205536
6953  ,165.523     ,10.79678917  ,-3.91983771  ,11.73373699
6954  ,164.945     ,10.63241768  ,-3.94968963  ,11.49032784
6955  ,162.369     ,9.31339359  ,-3.94063091  ,10.58185577
6956  ,161.542     ,9.31339359  ,-3.94063091  ,10.21148491
6957  ,162.857     ,9.66523647  ,-3.98596716  ,10.72328854
6958  ,164.095     ,10.28039837  ,-3.99015999  ,11.16798592
6959  ,163.977     ,10.63346100  ,-3.94952250  ,11.02817917
6960  ,162.639     ,9.92682266  ,-3.99933052  ,10.56440353
6961  ,160.309     ,9.93597507  ,-3.99948764  ,9.47784996
6962  ,160.897     ,9.55608845  ,-3.97529149  ,9.84822083
6963  ,161.505     ,9.81721020  ,-3.99582124  ,10.05970573
6964  ,161.993     ,10.17196274  ,-3.99630189  ,10.20113945
6965  ,162.708     ,10.44895744  ,-3.97472477  ,10.46326828
6966  ,161.574     ,10.33982277  ,-3.98553896  ,9.95857143
6967  ,164.252     ,11.06909084  ,-3.85448360  ,11.04774094
6968  ,163.402     ,10.72378540  ,-3.93397188  ,10.72539902
6969  ,162.983     ,10.88853645  ,-3.90006447  ,10.48283100
6970  ,159.235     ,10.13960075  ,-3.99756312  ,8.91840744
6971  ,159.518     ,10.51896095  ,-3.96619201  ,8.91840744
6972  ,160.036     ,10.13960075  ,-3.99756312  ,9.28877735
6973  ,160.586     ,10.26580238  ,-3.99115872  ,9.50736809
6974  ,161.301     ,10.54221344  ,-3.96308017  ,9.76949883
6975  ,159.418     ,10.76623058  ,-3.92592549  ,8.79178905
6976  ,160.213     ,10.71634102  ,-3.93533421  ,9.19167709
6977  ,162.011     ,10.92921543  ,-3.89057326  ,9.99698830
6978  ,161.023     ,10.85685635  ,-3.90714693  ,9.54578590
6979  ,160.923     ,11.09976864  ,-3.84584308  ,9.41916847
6980  ,162.812     ,11.06799030  ,-3.85478902  ,10.35109711
6981  ,163.505     ,11.33299923  ,-3.77135420  ,10.61322784
6982  ,162.533     ,11.37230968  ,-3.75722861  ,10.12738514
6983  ,158.713     ,11.33743858  ,-3.76978230  ,8.22500992
6984  ,159.163     ,10.97304058  ,-3.87984419  ,8.59537983
6985  ,159.859     ,11.16554356  ,-3.82642245  ,8.86865044
6986  ,160.655     ,11.25817776  ,-3.79697084  ,9.23809052
6987  ,161.464     ,11.39339066  ,-3.74946165  ,9.59219933
6988  ,160.400     ,11.45746994  ,-3.72502112  ,9.04168129
6989  ,143.475     ,7.05505228  ,-2.70689535  ,4.32194805
6990  ,143.507     ,6.81108093  ,-2.41470385  ,4.69231796
6991  ,145.335     ,7.32569313  ,-2.97457290  ,4.69231796
6992  ,144.824     ,7.41624069  ,-3.05355310  ,4.33461285
6993  ,145.185     ,7.13662004  ,-2.79303694  ,4.85123825
6994  ,138.098     ,6.46009779  ,-1.86254990  ,3.77327347
6995  ,141.901     ,6.83719063  ,-2.44880319  ,4.14364433
6996  ,141.933     ,6.61873913  ,-2.13707137  ,4.51401520
6997  ,140.596     ,6.72661829  ,-2.29890704  ,3.84808159
6998  ,139.376     ,6.59629107  ,-2.10113454  ,3.72426987
6999  ,142.359     ,6.79292202  ,-2.39053369  ,4.39151764
7000  ,136.054     ,6.31558800  ,-1.55727601  ,3.59497070
7001  ,138.741     ,6.43666935  ,-1.81732655  ,4.03491020
7002  ,143.996     ,6.63823795  ,-2.16761565  ,5.06487465
7003  ,146.052     ,6.85950470  ,-2.47735548  ,5.43524456
7004  ,145.675     ,6.93435192  ,-2.56939721  ,5.22379494
7005  ,144.422     ,6.81471157  ,-2.41949105  ,4.94237709
7006  ,142.284     ,6.50055933  ,-1.93750262  ,4.79284477
7007  ,141.136     ,6.48601723  ,-1.91100097  ,4.49204350
7008  ,139.092     ,6.33732843  ,-1.60774279  ,4.31373978
7009  ,143.199     ,6.50347376  ,-1.94275677  ,5.04290390
7010  ,145.370     ,6.47489023  ,-1.89039707  ,5.58477974
7011  ,143.586     ,6.38918734  ,-1.72105503  ,5.25325966
7012  ,141.874     ,6.28198814  ,-1.47525895  ,4.98122978
7013  ,144.046     ,6.26040125  ,-1.41964817  ,5.52310562
7014  ,137.174     ,6.18318605  ,-1.19663310  ,4.19257545
7015  ,139.569     ,6.21619463  ,-1.29723394  ,4.64970875
7016  ,139.956     ,6.14269924  ,-1.05888224  ,4.86006546
7017  ,146.018     ,6.19144917  ,-1.22267830  ,6.00072098
7018  ,144.234     ,6.13773870  ,-1.04064298  ,5.66919994
7019  ,142.360     ,6.11321068  ,-0.94491816  ,5.30018997
7020  ,140.055     ,6.07276392  ,-0.75948417  ,4.96866894
7021  ,144.333     ,6.06921864  ,-0.74091780  ,5.77780342
7022  ,147.375     ,6.82995081  ,-2.43942380  ,5.82681656
7023  ,148.498     ,6.82995081  ,-2.43942380  ,6.19718742
7024  ,146.234     ,6.61562252  ,-2.13213229  ,5.70650578
7025  ,146.694     ,6.45241976  ,-1.84788418  ,5.97635269
7026  ,146.847     ,6.30495405  ,-1.53187370  ,6.13206863
7027  ,147.035     ,6.17090797  ,-1.15674353  ,6.27816200
7028  ,147.711     ,6.42104578  ,-1.78636169  ,6.25379372
7029  ,147.399     ,6.08470917  ,-0.81883854  ,6.43387794
7030  ,148.227     ,6.16534996  ,-1.13818300  ,6.56522560
7031  ,150.639     ,6.92577314  ,-2.55912662  ,6.78484535
7032  ,151.788     ,6.94822121  ,-2.58585501  ,7.15521622
7033  ,152.537     ,6.69643354  ,-2.25531554  ,7.52558708
7034  ,152.830     ,6.92577314  ,-2.55912662  ,7.52558708
7035  ,149.699     ,6.67289209  ,-2.22043967  ,6.68573666
7036  ,152.224     ,6.49642515  ,-1.93001592  ,7.52559853
7037  ,149.385     ,6.47631645  ,-1.89305401  ,6.68574905
7038  ,149.538     ,6.32482576  ,-1.57895315  ,6.84146500
7039  ,151.526     ,6.55145836  ,-2.02671170  ,7.27340698
7040  ,149.321     ,6.19100666  ,-1.22129810  ,6.84147644
7041  ,149.684     ,6.09910822  ,-0.88489825  ,6.99719238
7042  ,150.996     ,6.22940826  ,-1.33515477  ,7.27343178
7043  ,154.228     ,6.61243868  ,-2.12707067  ,8.11327171
7044  ,155.564     ,6.82996845  ,-2.43944669  ,8.48364258
7045  ,156.298     ,6.42558718  ,-1.79543149  ,8.85401249
7046  ,156.408     ,6.61243868  ,-2.12707067  ,8.85401249
7047  ,153.589     ,6.44004297  ,-1.82392633  ,7.95757675
7048  ,154.462     ,6.15919638  ,-1.11724079  ,8.32794762
7049  ,155.658     ,6.28278780  ,-1.47727275  ,8.69831848
7050  ,152.578     ,6.32483292  ,-1.57897067  ,7.70539856
7051  ,152.360     ,6.19101238  ,-1.22131622  ,7.70541000
7052  ,154.582     ,6.42106628  ,-1.78640270  ,8.29307175
7053  ,153.834     ,6.07648039  ,-0.77845645  ,8.17225266
7054  ,151.732     ,6.09911060  ,-0.88490754  ,7.54971504
7055  ,153.315     ,6.16535807  ,-1.13821042  ,7.98168182
7056  ,174.688     ,7.02483368  ,-2.67364645  ,17.07444191
7057  ,174.316     ,7.21106815  ,-2.86737847  ,16.85130119
7058  ,175.542     ,6.64221716  ,-2.17377377  ,17.55395889
7059  ,174.915     ,6.86405087  ,-2.48310781  ,17.18358994
7060  ,174.400     ,6.79624891  ,-2.39499068  ,16.86626816
7061  ,175.689     ,6.50402403  ,-1.94374704  ,17.59801292
7062  ,175.504     ,6.28001070  ,-1.47026515  ,17.34789085
7063  ,174.775     ,6.51199007  ,-1.95800543  ,17.02278137
7064  ,175.421     ,6.19981194  ,-1.24842727  ,17.24624252
7065  ,175.312     ,6.12938404  ,-1.00912356  ,17.10152435
7066  ,174.857     ,6.10609770  ,-0.91516286  ,16.80081940
7067  ,174.329     ,6.13478279  ,-1.02960896  ,16.53808784
7068  ,174.839     ,6.28010511  ,-1.47050464  ,17.01220322
7069  ,173.477     ,6.29464769  ,-1.50677335  ,16.16577911
7070  ,173.902     ,6.17082310  ,-1.15646231  ,16.31861305
7071  ,174.412     ,6.34383774  ,-1.62249112  ,16.72675705
7072  ,174.328     ,6.23133087  ,-1.34057248  ,16.58992386
7073  ,173.213     ,6.39547586  ,-1.73418760  ,16.05695343
7074  ,172.426     ,6.57664299  ,-2.06896782  ,15.68658352
7075  ,174.001     ,6.58356237  ,-2.08037329  ,16.57387733
7076  ,174.148     ,6.45176268  ,-1.84662211  ,16.61793137
7077  ,173.637     ,6.40092087  ,-1.74545932  ,16.27578735
7078  ,172.320     ,6.72409678  ,-2.29531240  ,15.65731049
7079  ,172.585     ,6.98526764  ,-2.62895179  ,15.82371902
7080  ,173.667     ,6.88178921  ,-2.50534630  ,16.43545532
7081  ,173.894     ,6.73177004  ,-2.30622482  ,16.54460335
7082  ,173.267     ,6.66081619  ,-2.20223808  ,16.13844109
7083  ,172.979     ,7.33992767  ,-2.98730874  ,16.06629181
7084  ,173.521     ,7.41283083  ,-3.05066466  ,16.38138962
7085  ,173.949     ,7.31374931  ,-2.96379113  ,16.64298630
7086  ,172.724     ,7.15089989  ,-2.80760193  ,15.92142391
7087  ,173.807     ,7.08888149  ,-2.74324441  ,16.57223511
7088  ,173.301     ,6.98829556  ,-2.63242030  ,16.17371368
7089  ,161.744     ,6.89702988  ,-2.52419853  ,10.78026581
7090  ,160.896     ,7.15102053  ,-2.80772424  ,10.40989494
7091  ,160.934     ,7.36436796  ,-3.00889421  ,10.38802624
7092  ,161.090     ,7.66231537  ,-3.24580216  ,10.38802624
7093  ,161.979     ,7.41302395  ,-3.05082870  ,10.77579784
7094  ,162.523     ,8.58691406  ,-3.74208331  ,10.80680180
7095  ,161.310     ,7.90425730  ,-3.40703130  ,10.43643188
7096  ,161.493     ,8.23760509  ,-3.59081674  ,10.43643188
7097  ,162.238     ,7.88810158  ,-3.39704061  ,10.80959797
7098  ,164.551     ,8.81777668  ,-3.82130170  ,11.69277096
7099  ,162.949     ,8.81777668  ,-3.82130170  ,10.95203018
7100  ,164.322     ,9.06874847  ,-3.89008617  ,11.53653336
7101  ,162.884     ,8.38840771  ,-3.66097951  ,10.97196102
7102  ,164.680     ,8.24277115  ,-3.59334755  ,11.84434891
7103  ,164.803     ,8.59229660  ,-3.74411154  ,11.84434891
7104  ,163.137     ,8.14333248  ,-3.54299116  ,11.16966915
7105  ,163.562     ,8.39993095  ,-3.66603041  ,11.36461735
7106  ,164.609     ,7.66557598  ,-3.24814796  ,11.89411068
7107  ,164.705     ,7.98490191  ,-3.45534086  ,11.89411068
7108  ,162.941     ,7.64817476  ,-3.23557067  ,11.17102623
7109  ,163.162     ,7.88940907  ,-3.39785314  ,11.21943092
7110  ,163.840     ,7.89646149  ,-3.40222359  ,11.53130436
7111  ,164.426     ,7.15236235  ,-2.80908513  ,11.87297440
7112  ,164.491     ,7.43227625  ,-3.06704998  ,11.87297440
7113  ,163.515     ,6.91832304  ,-2.55015039  ,11.50260448
7114  ,162.785     ,7.19911814  ,-2.85570669  ,11.17175865
7115  ,162.824     ,7.41585159  ,-3.05322409  ,11.14988995
7116  ,163.747     ,7.41771126  ,-3.05479717  ,11.56714916
7117  ,163.051     ,6.78599834  ,-2.38121653  ,11.32637978
7118  ,162.125     ,6.76725054  ,-2.35570192  ,10.95600891
7119  ,162.321     ,7.01129723  ,-2.65850616  ,10.93330669
7120  ,163.165     ,7.01201868  ,-2.65931702  ,11.40997696
7121  ,141.091     ,7.47725582  ,-3.10415220  ,1.42284393
7122  ,141.734     ,7.65155602  ,-3.23802590  ,1.54142570
7123  ,142.192     ,7.75797653  ,-3.31260180  ,1.75469208
7124  ,142.630     ,7.83850956  ,-3.36570311  ,1.95649147
7125  ,143.035     ,7.91071558  ,-3.41099548  ,2.20571899
7126  ,143.135     ,7.85699463  ,-3.37750340  ,2.46083450
7127  ,141.580     ,7.54995680  ,-3.16184878  ,2.00184059
7128  ,143.117     ,7.79122782  ,-3.33486509  ,2.66914749
7129  ,143.119     ,7.69930077  ,-3.27212214  ,2.89267349
7130  ,142.766     ,7.53092289  ,-3.14700794  ,3.02966118
7131  ,142.000     ,7.56591797  ,-3.17415261  ,2.44597816
7132  ,142.255     ,7.37725925  ,-3.02013731  ,3.13257217
7133  ,141.683     ,7.19210958  ,-2.84881568  ,3.22594070
7134  ,140.683     ,7.01321840  ,-2.66066456  ,3.16377258
7135  ,141.471     ,7.33462858  ,-2.98258185  ,2.77838898
7136  ,139.851     ,6.88005018  ,-2.50318074  ,3.08657455
7137  ,138.632     ,6.73736477  ,-2.31413317  ,2.96276093
7138  ,137.618     ,6.66452074  ,-2.20784450  ,2.72620392
7139  ,140.128     ,7.02164841  ,-2.67009783  ,2.81616402
7140  ,137.110     ,6.61971045  ,-2.13860774  ,2.51746750
7141  ,136.925     ,6.60992050  ,-2.12305498  ,2.05352783
7142  ,139.710     ,7.10091257  ,-2.75595546  ,2.04563713
7143  ,140.149     ,7.16821289  ,-2.82506323  ,2.24743652
7144  ,140.131     ,7.11340380  ,-2.76903653  ,2.45574951
7145  ,139.620     ,6.97908306  ,-2.62184310  ,2.55866241
7146  ,138.788     ,6.82499313  ,-2.43296742  ,2.49643517
7147  ,137.052     ,6.64526892  ,-2.17848063  ,1.83865547
7148  ,137.527     ,6.70468044  ,-2.26734829  ,1.59580231
7149  ,139.838     ,7.14659500  ,-2.80322671  ,1.83076477
7150  ,138.407     ,6.81497574  ,-2.41983867  ,2.04627037
7151  ,139.643     ,7.13135672  ,-2.78763056  ,1.26524734
7152  ,140.411     ,7.32035303  ,-2.96976304  ,1.33709145
7153  ,138.151     ,6.82065105  ,-2.42729068  ,1.49783707
7154  ,138.878     ,6.95912838  ,-2.59867287  ,1.35377884
7155  ,140.461     ,7.30052710  ,-2.95175314  ,1.69391060
7156  ,139.158     ,6.99093056  ,-2.63543177  ,1.69802475
7157  ,165.636     ,11.55057335  ,-3.68723774  ,11.59859848
7158  ,165.480     ,11.44170856  ,-3.73114944  ,11.55101204
7159  ,165.293     ,11.67597675  ,-3.63195562  ,11.40100193
7160  ,165.257     ,11.36390686  ,-3.76028705  ,11.46212387
7161  ,164.759     ,11.20048618  ,-3.81560397  ,11.26058960
7162  ,164.183     ,11.28759193  ,-3.78709745  ,10.95780945
7163  ,164.914     ,11.47307301  ,-3.71887827  ,11.27835083
7164  ,164.046     ,11.36630917  ,-3.75941467  ,10.86934853
7165  ,163.875     ,11.53874493  ,-3.69218969  ,10.73761463
7166  ,164.932     ,11.67827797  ,-3.63089299  ,11.21867085
7167  ,164.776     ,11.57101345  ,-3.67857552  ,11.17108536
7168  ,164.553     ,11.47408199  ,-3.71847844  ,11.06324959
7169  ,163.839     ,11.64637661  ,-3.64546919  ,10.69012260
7170  ,164.897     ,11.78405094  ,-3.58010626  ,11.17117882
7171  ,164.379     ,11.67667103  ,-3.63163519  ,10.94124794
7172  ,124.984     ,5.52616310  ,-0.64277059  ,2.23394132
7173  ,125.001     ,5.52616310  ,-0.86601448  ,2.49998116
7174  ,130.671     ,6.06171799  ,-0.69995397  ,1.67251968
7175  ,130.737     ,6.10312653  ,-0.90242803  ,1.92236710
7176  ,132.071     ,6.20166492  ,-1.25405419  ,2.03412819
7177  ,125.688     ,5.56171131  ,-0.98471141  ,2.82580614
7178  ,132.678     ,6.21669722  ,-1.29869890  ,3.07929611
7179  ,132.944     ,6.26657867  ,-1.43581533  ,2.79373550
7180  ,132.758     ,6.26002073  ,-1.41864598  ,2.32979584
7181  ,129.260     ,6.09473133  ,-0.86537814  ,2.49888062
7182  ,149.603     ,6.03250217  ,-0.50888371  ,6.99720383
7183  ,150.696     ,6.04450607  ,-0.59503633  ,7.27345467
7184  ,151.651     ,6.03250360  ,-0.50889319  ,7.54972649
7185  ,87.860      ,-3.87469816  ,-0.99333483  ,0.26173973
7186  ,88.108      ,-3.76273036  ,-1.35715151  ,0.26173973
7187  ,88.348      ,-3.63205504  ,-1.67576134  ,0.42688751
7188  ,87.983      ,-3.83797169  ,-1.12693095  ,0.00000000
7189  ,89.004      ,-3.28075886  ,-2.23702502  ,0.25055861
7190  ,88.687      ,-3.45631790  ,-2.01342154  ,0.42688751
7191  ,89.066      ,-3.24392438  ,-2.34028959  ,0.49713898
7192  ,88.571      ,-3.55534172  ,-1.83290613  ,0.00000000
7193  ,90.011      ,-2.72399521  ,-2.87743521  ,0.21754722
7194  ,89.491      ,-3.00677609  ,-2.63804793  ,0.49713898
7195  ,89.749      ,-2.87032843  ,-2.78589559  ,0.43629837
7196  ,89.335      ,-3.14421248  ,-2.47263598  ,0.00000000
7197  ,90.519      ,-2.43664098  ,-3.12642908  ,0.21754722
7198  ,90.933      ,-2.22129369  ,-3.32653785  ,0.25512314
7199  ,90.256      ,-2.59251571  ,-3.04612255  ,0.43629837
7200  ,90.267      ,-2.61944294  ,-3.02299833  ,0.00000000
7201  ,91.522      ,-1.89502859  ,-3.52262211  ,0.25512314
7202  ,92.282      ,-1.46840131  ,-3.72072530  ,0.31620598
7203  ,91.364      ,-2.00000000  ,-3.46410155  ,0.00000000
7204  ,93.624      ,-0.76722497  ,-3.92573118  ,0.16485405
7205  ,92.950      ,-1.10807562  ,-3.84345794  ,0.31620598
7206  ,92.621      ,-1.30827117  ,-3.78000355  ,0.00000000
7207  ,95.421      ,0.14436632  ,-3.99739385  ,0.55555725
7208  ,94.372      ,-0.39058533  ,-3.98088479  ,0.16485405
7209  ,94.037      ,-0.56925935  ,-3.95928574  ,0.00000000
7210  ,96.846      ,0.73548132  ,-3.88938999  ,0.26043537
7211  ,96.253      ,0.52368832  ,-3.96557069  ,0.55555725
7212  ,95.617      ,0.19032723  ,-3.99546933  ,0.00000000
7213  ,97.760      ,1.10498762  ,-3.79974890  ,0.26043537
7214  ,97.167      ,0.89826775  ,-3.89783478  ,0.55555725
7215  ,98.131      ,1.28651381  ,-3.78746390  ,0.55555725
7216  ,97.363      ,0.94303566  ,-3.88724637  ,0.00000000
7217  ,133.314     ,6.07228518  ,-0.75700468  ,0.55555534
7218  ,134.422     ,6.16395569  ,-1.13347375  ,0.42713356
7219  ,135.112     ,6.28906918  ,-1.49298155  ,0.42713356
7220  ,134.549     ,6.16202831  ,-1.12693024  ,0.00000000
7221  ,138.368     ,6.86357260  ,-2.48250365  ,0.44172287
7222  ,136.109     ,6.44778919  ,-1.83896697  ,0.42713356
7223  ,137.604     ,6.71138477  ,-2.27706170  ,0.53025436
7224  ,136.236     ,6.44465828  ,-1.83290613  ,0.00000000
7225  ,139.946     ,7.27263308  ,-2.87224603  ,0.21362568
7226  ,139.441     ,7.11375141  ,-2.76939845  ,0.44172287
7227  ,138.305     ,6.85578728  ,-2.47263575  ,0.00000000
7228  ,140.991     ,7.55998707  ,-3.12123990  ,0.21362568
7229  ,140.487     ,7.39006805  ,-3.03121328  ,0.44172287
7230  ,141.255     ,7.59448242  ,-3.19585443  ,0.51356888
7231  ,142.477     ,7.99674034  ,-3.46221781  ,0.35502625
7232  ,140.424     ,7.38055706  ,-3.02299833  ,0.00000000
7233  ,143.448     ,8.33491516  ,-3.63696218  ,0.35502625
7234  ,142.441     ,8.00000000  ,-3.46410155  ,0.00000000
7235  ,144.322     ,8.68817139  ,-3.77877045  ,0.35502625
7236  ,145.618     ,9.22470665  ,-3.92414570  ,0.51589775
