Date:  17:02, ÐÇÆÚ¶þ, ¾ÅÔÂ 22, 2020
Model name:u_cylinder_shell
Study name:Thermal 1(-Default-)
Plot type: Thermal Thermal1
Time step: 1
Result Type: Temp 


Node  ,Value (Celsius)  ,X (m)  ,Y (m)  ,Z (m)
17164  ,161.449     ,10.96341801  ,2.94902897  ,20.41359901
17165  ,160.628     ,11.26994801  ,1.56562936  ,20.75748444
17166  ,160.703     ,11.44976997  ,1.87191844  ,20.66358376
17167  ,161.019     ,10.75899506  ,1.95001280  ,20.73840904
17168  ,160.779     ,11.61521435  ,2.15884423  ,20.56104660
17169  ,160.847     ,11.78689575  ,2.45362234  ,20.43956757
17170  ,161.095     ,10.92601395  ,2.23981142  ,20.64713097
17171  ,161.177     ,11.08655834  ,2.52116656  ,20.54444504
17172  ,160.905     ,11.19955349  ,2.07768774  ,20.65440369
17173  ,160.917     ,11.94746971  ,2.73216271  ,20.30977821
17174  ,161.248     ,11.24934006  ,2.80364490  ,20.42645645
17175  ,161.323     ,11.40421677  ,3.07323241  ,20.29957771
17176  ,161.051     ,11.52760887  ,2.64589596  ,20.43193817
17177  ,160.464     ,11.19167709  ,1.17367578  ,20.83381081
17178  ,160.665     ,10.95506287  ,1.39789045  ,20.82969093
17179  ,161.223     ,9.94636536  ,1.73103976  ,20.82169533
17180  ,161.121     ,10.32226181  ,1.81984448  ,20.79664421
17181  ,160.930     ,10.59681034  ,1.66032684  ,20.81487465
17182  ,160.767     ,10.51821518  ,1.26775372  ,20.88893700
17183  ,160.936     ,12.41315365  ,3.19009233  ,19.86234665
17184  ,160.856     ,12.51625347  ,3.10941577  ,19.71095848
17185  ,160.786     ,12.35120964  ,2.83462477  ,20.16072464
17186  ,160.990     ,12.09379482  ,3.02958202  ,20.16078758
17187  ,160.209     ,13.17273903  ,2.43592477  ,19.66666794
17188  ,160.420     ,12.97561455  ,2.67314816  ,19.61047363
17189  ,160.666     ,12.74158478  ,2.91268158  ,19.71095848
17190  ,160.393     ,12.78706932  ,2.38852692  ,20.16662788
17191  ,160.596     ,12.57111835  ,2.63171935  ,20.16246796
17192  ,160.669     ,12.72069073  ,2.93220735  ,20.00000000
17193  ,160.026     ,13.34590340  ,2.19201469  ,19.66666794
17194  ,160.015     ,13.13680649  ,1.86736012  ,20.17615891
17195  ,160.210     ,12.97340298  ,2.15438604  ,20.16599655
17196  ,160.297     ,13.12732601  ,2.49395895  ,20.00000000
17197  ,159.643     ,13.64458561  ,1.64833033  ,19.66666794
17198  ,159.853     ,13.50035763  ,1.93584573  ,19.66666794
17199  ,159.661     ,13.38054848  ,1.27721870  ,20.19354248
17200  ,159.842     ,13.28510952  ,1.60744226  ,20.17295074
17201  ,159.940     ,13.46410179  ,1.99999988  ,20.00000000
17202  ,159.291     ,13.85561562  ,1.06500149  ,19.66666794
17203  ,159.482     ,13.75757504  ,1.37136030  ,19.66666794
17204  ,159.355     ,13.67095947  ,0.83501631  ,20.12081337
17205  ,159.500     ,13.48715115  ,0.99757802  ,20.18730164
17206  ,159.606     ,13.72349453  ,1.46136391  ,20.00000000
17207  ,158.970     ,13.97391605  ,0.45606083  ,19.66666794
17208  ,159.143     ,13.92442226  ,0.77389413  ,19.66666794
17209  ,159.208     ,13.73519039  ,0.54293334  ,20.11600876
17210  ,159.297     ,13.89971161  ,0.89008367  ,20.00000000
17211  ,158.687     ,13.99664307  ,-0.16384915  ,19.66666794
17212  ,158.838     ,13.99688530  ,0.15781371  ,19.66666794
17213  ,158.765     ,13.98881531  ,-0.29892042  ,20.00000000
17214  ,159.017     ,13.98881531  ,0.29892036  ,20.00000000
17215  ,158.908     ,13.42461109  ,-0.42123896  ,20.26817894
17216  ,158.861     ,13.71287251  ,-0.29843035  ,20.14038658
17217  ,159.171     ,13.48824024  ,0.24470852  ,20.24740601
17218  ,159.113     ,13.71287346  ,0.29842973  ,20.14038658
17219  ,158.981     ,13.73323631  ,0.00000000  ,20.13629150
17220  ,159.193     ,12.91256332  ,-0.21456438  ,20.48254013
17221  ,159.015     ,13.14806652  ,-0.42143652  ,20.38429260
17222  ,159.278     ,13.21284485  ,0.24489154  ,20.36560059
17223  ,159.422     ,13.02874851  ,0.40734142  ,20.43163109
17224  ,159.183     ,13.18613338  ,0.00000000  ,20.38026428
17225  ,159.298     ,12.62928867  ,-0.21470559  ,20.58026886
17226  ,159.420     ,12.25396061  ,-0.24269354  ,20.69211578
17227  ,159.226     ,12.50710011  ,-0.47539446  ,20.60792542
17228  ,159.528     ,12.74671745  ,0.40782097  ,20.53363037
17229  ,159.648     ,12.40686798  ,0.38282177  ,20.64312172
17230  ,159.395     ,12.62320614  ,0.00000000  ,20.58509636
17231  ,159.524     ,11.96365356  ,-0.24275860  ,20.76650620
17232  ,159.653     ,11.56594467  ,-0.25654301  ,20.85056877
17233  ,159.455     ,11.81814480  ,-0.50033385  ,20.78818512
17234  ,159.751     ,12.11783695  ,0.38317934  ,20.72301292
17235  ,159.869     ,11.78257179  ,0.36774665  ,20.80284309
17236  ,159.604     ,12.04725170  ,0.00000000  ,20.74977303
17237  ,159.756     ,11.27045155  ,-0.25649735  ,20.90060425
17238  ,159.826     ,10.87315369  ,-0.37899917  ,20.94653511
17239  ,159.972     ,11.48833942  ,0.36802000  ,20.86058617
17240  ,160.170     ,11.33990097  ,0.67265660  ,20.86673164
17241  ,160.207     ,11.02228546  ,0.50315815  ,20.92328644
17242  ,159.810     ,11.46112823  ,0.00000000  ,20.87347603
17243  ,160.688     ,9.80066490  ,0.61554402  ,20.97533989
17244  ,160.560     ,9.95503139  ,0.46649021  ,20.98707008
17245  ,160.628     ,10.41681004  ,0.92920256  ,20.93877029
17246  ,160.894     ,10.05820179  ,1.19046116  ,20.91602135
17247  ,160.999     ,9.13290977  ,0.76117963  ,20.92132759
17248  ,160.742     ,9.54726315  ,0.57053483  ,20.96873856
17249  ,160.948     ,9.85419273  ,1.15594625  ,20.91976929
17250  ,160.810     ,9.73537540  ,0.88808531  ,20.94933510
17251  ,161.208     ,8.97151566  ,1.04082680  ,20.87310600
17252  ,161.430     ,8.82234573  ,1.33376610  ,20.81169128
17253  ,161.348     ,9.47945118  ,1.63761079  ,20.82449722
17254  ,161.157     ,9.69260406  ,1.43577278  ,20.87221909
17255  ,161.073     ,9.38758659  ,1.06073141  ,20.91128922
17256  ,161.866     ,8.52159214  ,1.87805367  ,20.65703583
17257  ,161.648     ,8.66333675  ,1.60930586  ,20.73853493
17258  ,161.797     ,9.16659927  ,2.20970106  ,20.66533279
17259  ,161.566     ,9.32013226  ,1.91364896  ,20.75383186
17260  ,161.501     ,9.06694031  ,1.61610734  ,20.79262352
17261  ,162.315     ,8.22851467  ,2.40332413  ,20.45838356
17262  ,162.094     ,8.36578560  ,2.14800811  ,20.56011200
17263  ,162.435     ,8.63043880  ,2.86236024  ,20.38550568
17264  ,162.272     ,8.86342144  ,2.78375244  ,20.45040321
17265  ,162.024     ,9.01052761  ,2.48005056  ,20.56971550
17266  ,161.946     ,8.75178623  ,2.16197014  ,20.62513733
17267  ,162.554     ,8.07673454  ,2.66624784  ,20.33850670
17268  ,162.887     ,7.89706278  ,3.04547048  ,20.15197754
17269  ,162.673     ,8.48001003  ,3.12242532  ,20.25822639
17270  ,162.412     ,8.44398117  ,2.69510436  ,20.40981865
17271  ,163.119     ,7.74671984  ,3.30495477  ,20.00000000
17272  ,163.193     ,7.87077427  ,3.38620687  ,19.88393784
17273  ,163.161     ,8.11921215  ,3.53024602  ,19.89580345
17274  ,162.883     ,8.14533520  ,3.21237326  ,20.14793205
17275  ,163.116     ,8.38828659  ,3.66092610  ,19.89580345
17276  ,163.146     ,8.63643932  ,3.76041269  ,19.78392410
17277  ,162.861     ,8.60266685  ,3.50641751  ,20.11593628
17278  ,162.838     ,8.41401291  ,3.34393191  ,20.15197754
17279  ,163.070     ,8.26446438  ,3.60387492  ,20.00000000
17280  ,162.961     ,9.34681129  ,3.94630766  ,19.66666794
17281  ,163.055     ,8.92126846  ,3.85179663  ,19.78392410
17282  ,162.770     ,8.88773441  ,3.59683204  ,20.12073898
17283  ,162.607     ,9.12044239  ,3.51895356  ,20.18721962
17284  ,162.934     ,8.82097912  ,3.82229090  ,20.00000000
17285  ,162.848     ,9.64354515  ,3.98408580  ,19.66666794
17286  ,162.575     ,10.04679108  ,3.99972630  ,19.71587753
17287  ,162.493     ,9.41591930  ,3.56645203  ,20.19345665
17288  ,162.395     ,9.74958992  ,3.64882231  ,20.17289925
17289  ,162.730     ,9.40383148  ,3.95532298  ,20.00000000
17290  ,162.429     ,10.34556007  ,3.98504567  ,19.71587753
17291  ,162.249     ,10.04883671  ,3.65034652  ,20.17610550
17292  ,162.099     ,10.37908554  ,3.65229535  ,20.16596603
17293  ,162.471     ,10.00000000  ,3.99999976  ,20.00000000
17294  ,162.194     ,10.78365517  ,3.87023091  ,19.63755035
17295  ,162.255     ,10.64239693  ,3.94807887  ,19.71587753
17296  ,162.086     ,10.95417023  ,3.88452816  ,19.61134148
17297  ,161.931     ,11.07394028  ,3.85313535  ,19.78055573
17298  ,161.925     ,10.67502403  ,3.60799575  ,20.16659737
17299  ,161.751     ,11.00531864  ,3.56277275  ,20.15153503
17300  ,162.152     ,10.59616852  ,3.95532298  ,20.00000000
17301  ,161.754     ,11.35888290  ,3.76210546  ,19.78055573
17302  ,161.593     ,11.54072762  ,3.69136262  ,19.87488174
17303  ,161.574     ,11.29093361  ,3.47370839  ,20.14962959
17304  ,161.372     ,11.57679749  ,3.32807040  ,20.16078758
17305  ,161.801     ,11.17902088  ,3.82229090  ,20.00000000
17306  ,161.403     ,11.81227493  ,3.56590223  ,19.87488174
17307  ,161.253     ,12.00000000  ,3.46410155  ,19.91056633
17308  ,161.128     ,12.16800976  ,3.36150742  ,19.86234665
17309  ,161.183     ,11.84551525  ,3.19652557  ,20.15678215
17310  ,161.051     ,12.25327969  ,3.30495501  ,20.00000000
17311  ,161.433     ,11.73553467  ,3.60387516  ,20.00000000
17312  ,160.400     ,8.68870926  ,-0.61668032  ,20.82394600
17313  ,160.287     ,8.54355049  ,-0.90170538  ,20.76443863
17314  ,160.507     ,8.36929131  ,-0.59987950  ,20.76443863
17315  ,160.326     ,7.95177126  ,-1.14084542  ,20.61446381
17316  ,160.227     ,8.29344368  ,-1.14479780  ,20.69336510
17317  ,160.448     ,8.11918449  ,-0.84297192  ,20.69336510
17318  ,160.417     ,8.37410355  ,-0.75645852  ,20.80868340
17319  ,158.855     ,9.36435699  ,-3.15015197  ,20.36908531
17320  ,159.064     ,9.31058216  ,-2.79424858  ,20.49793053
17321  ,159.269     ,9.28222561  ,-2.42097855  ,20.61625862
17322  ,158.989     ,9.08770084  ,-3.02869058  ,20.38953400
17323  ,158.914     ,8.88235283  ,-3.25652862  ,20.27147865
17324  ,159.122     ,8.82826805  ,-2.90163398  ,20.40300941
17325  ,159.759     ,8.59333420  ,-1.84422886  ,20.61446190
17326  ,159.867     ,8.73128700  ,-1.58264482  ,20.69336319
17327  ,159.489     ,9.25750351  ,-2.02312827  ,20.72226524
17328  ,159.699     ,9.24353600  ,-1.62590289  ,20.80868149
17329  ,159.692     ,8.35947800  ,-2.08072472  ,20.51763535
17330  ,159.422     ,9.02236748  ,-2.26240182  ,20.63484955
17331  ,159.350     ,8.79136944  ,-2.50967312  ,20.53061295
17332  ,159.570     ,8.76622772  ,-2.11283231  ,20.64025497
17333  ,159.512     ,8.00022316  ,-2.55625296  ,20.29773712
17334  ,159.277     ,8.56414604  ,-2.73960733  ,20.41725159
17335  ,159.203     ,8.34385967  ,-2.96756721  ,20.29106903
17336  ,159.430     ,8.30652046  ,-2.57644415  ,20.42111588
17337  ,160.214     ,8.88205719  ,-0.85416353  ,20.82993698
17338  ,160.101     ,8.73689842  ,-1.13918853  ,20.77042961
17339  ,160.290     ,8.81821632  ,-0.75067323  ,20.88390541
17340  ,159.933     ,9.24932289  ,-1.18178761  ,20.88390541
17341  ,160.157     ,9.25384521  ,-0.74615431  ,20.93424606
17342  ,159.933     ,8.36007214  ,-1.63964605  ,20.62104607
17343  ,160.041     ,8.49802399  ,-1.37806201  ,20.69994736
17344  ,160.230     ,8.57781410  ,-0.99065888  ,20.82141685
17345  ,160.171     ,8.32888889  ,-1.23297358  ,20.74240112
17346  ,159.873     ,9.00933743  ,-1.42219007  ,20.82141685
17347  ,159.811     ,8.76702404  ,-1.67111301  ,20.74239922
17348  ,160.044     ,8.77244473  ,-1.22755480  ,20.82083130
17349  ,159.759     ,7.99227619  ,-2.12243581  ,20.42546844
17350  ,159.867     ,8.12602901  ,-1.87368917  ,20.52338982
17351  ,159.744     ,8.53148937  ,-1.90704668  ,20.65209389
17352  ,159.677     ,8.29880047  ,-2.14198184  ,20.54784584
17353  ,159.605     ,8.07171345  ,-2.37067723  ,20.43168259
17354  ,159.918     ,8.29913902  ,-1.70086122  ,20.65255356
17355  ,160.077     ,7.62663364  ,-1.73238397  ,20.42006683
17356  ,160.287     ,7.46414757  ,-1.45094967  ,20.42006683
17357  ,159.989     ,7.97780609  ,-1.72516620  ,20.51798820
17358  ,160.196     ,7.77408552  ,-1.45962977  ,20.51798820
17359  ,160.097     ,8.11575890  ,-1.46358216  ,20.59688950
17360  ,160.227     ,7.94571066  ,-1.31897283  ,20.64188004
17361  ,160.041     ,8.15021610  ,-1.55269980  ,20.64968872
17362  ,159.975     ,7.91764021  ,-1.78552341  ,20.54522705
17363  ,160.454     ,7.79179573  ,-0.99621856  ,20.58985519
17364  ,160.672     ,7.66369438  ,-0.68702340  ,20.58985519
17365  ,160.576     ,7.95920944  ,-0.69834507  ,20.66875648
17366  ,160.486     ,7.96478367  ,-0.85453886  ,20.70838928
17367  ,160.356     ,7.78438282  ,-1.17483640  ,20.62162590
17368  ,160.620     ,7.16525459  ,-1.01982307  ,20.39056969
17369  ,160.836     ,7.06479406  ,-0.71076828  ,20.39056969
17370  ,160.529     ,7.47519255  ,-1.02850318  ,20.48849106
17371  ,160.746     ,7.34709167  ,-0.71930814  ,20.48849106
17372  ,160.430     ,7.46631336  ,-1.20763886  ,20.52321815
17373  ,160.689     ,7.48692846  ,-0.74249166  ,20.58598709
17374  ,160.970     ,6.94941235  ,-0.54556000  ,20.36050415
17375  ,160.898     ,7.05603790  ,-0.60916942  ,20.45059776
17376  ,160.882     ,6.60430527  ,-0.85275126  ,20.17983627
17377  ,161.013     ,6.79368353  ,-0.55356741  ,20.29631233
17378  ,161.074     ,6.78514099  ,-0.45188230  ,20.35560226
17379  ,161.076     ,6.43175888  ,-0.61751115  ,20.19001579
17380  ,160.015     ,6.97548008  ,-2.11351061  ,20.09494019
17381  ,160.216     ,6.79357815  ,-1.85369945  ,20.09494019
17382  ,159.808     ,7.23193789  ,-2.35963416  ,20.12698174
17383  ,159.731     ,7.58572769  ,-2.34521961  ,20.24345779
17384  ,159.926     ,7.36830807  ,-2.10369062  ,20.24345779
17385  ,159.576     ,7.66435003  ,-2.59404278  ,20.25020599
17386  ,160.003     ,6.99429274  ,-2.13482881  ,20.15886688
17387  ,159.788     ,7.72594166  ,-2.19092083  ,20.33460999
17388  ,159.983     ,7.50852203  ,-1.94939184  ,20.33460999
17389  ,159.895     ,7.85969448  ,-1.94217396  ,20.43252945
17390  ,159.633     ,7.80491781  ,-2.43935227  ,20.34099388
17391  ,159.880     ,7.79888535  ,-2.00314975  ,20.46193886
17392  ,160.003     ,7.65082884  ,-1.85434115  ,20.45567894
17393  ,159.852     ,7.39268017  ,-2.22556782  ,20.27809334
17394  ,160.057     ,7.14638805  ,-1.97353339  ,20.19498825
17395  ,160.258     ,6.96448612  ,-1.71372199  ,20.19498825
17396  ,160.175     ,7.28275871  ,-1.71758986  ,20.31146431
17397  ,160.385     ,7.12027264  ,-1.43615544  ,20.31146431
17398  ,160.196     ,7.42385292  ,-1.62312555  ,20.43592644
17399  ,160.529     ,7.12366629  ,-1.19203424  ,20.40921974
17400  ,160.253     ,6.91013527  ,-1.74755669  ,20.22326279
17401  ,160.045     ,7.16469002  ,-1.99519300  ,20.26081276
17402  ,160.101     ,7.30610275  ,-1.84000969  ,20.34903145
17403  ,161.476     ,6.69272709  ,0.13725549  ,20.29824066
17404  ,161.870     ,6.50153208  ,0.64072579  ,20.22011566
17405  ,161.591     ,6.70208263  ,0.33244359  ,20.32708359
17406  ,161.711     ,6.28449821  ,0.29842624  ,20.13910866
17407  ,161.277     ,6.58012581  ,-0.22998938  ,20.27827454
17408  ,161.236     ,6.38047647  ,-0.38777685  ,20.18105888
17409  ,161.386     ,6.96758652  ,0.13725549  ,20.40970039
17410  ,161.501     ,6.97763300  ,0.33239737  ,20.43755722
17411  ,161.403     ,7.26667643  ,0.34133384  ,20.54129601
17412  ,161.145     ,7.01088285  ,-0.22197829  ,20.45398712
17413  ,161.188     ,6.85382700  ,-0.23008111  ,20.39295006
17414  ,161.348     ,6.80574656  ,0.00000000  ,20.37697601
17415  ,160.902     ,7.58419800  ,-0.33220664  ,20.58314133
17416  ,161.311     ,7.54939127  ,0.34127083  ,20.63191605
17417  ,160.844     ,7.72389126  ,-0.35514218  ,20.68188286
17418  ,160.919     ,7.40550804  ,-0.38767910  ,20.58506775
17419  ,161.053     ,7.29044342  ,-0.22218442  ,20.55350494
17420  ,161.166     ,7.36290884  ,-0.00000023  ,20.58057785
17421  ,160.712     ,8.16740799  ,-0.34352827  ,20.73417091
17422  ,161.218     ,7.83510590  ,0.34162369  ,20.71258354
17423  ,161.117     ,8.14067459  ,0.35300314  ,20.78663445
17424  ,160.682     ,8.42257977  ,-0.25654200  ,20.84840965
17425  ,160.622     ,8.17043400  ,-0.50032210  ,20.78567314
17426  ,160.751     ,8.01128101  ,-0.35524374  ,20.75643921
17427  ,160.981     ,7.93291569  ,-0.00000018  ,20.74482727
17428  ,160.916     ,8.76103306  ,0.37036821  ,20.90105820
17429  ,161.022     ,8.43146706  ,0.35334101  ,20.84654808
17430  ,160.587     ,8.71511745  ,-0.25648323  ,20.89841080
17431  ,160.792     ,8.51298904  ,-0.00000013  ,20.86891937
17432  ,160.820     ,9.05549622  ,0.37066445  ,20.93922424
17433  ,160.563     ,9.52008629  ,0.18967494  ,20.98432159
17434  ,160.435     ,9.67438030  ,0.04043696  ,20.99366379
17435  ,160.491     ,9.00922298  ,-0.25673687  ,20.93815422
17436  ,160.358     ,9.44593525  ,-0.25181982  ,20.97818375
17437  ,160.305     ,9.20249557  ,-0.49480385  ,20.94802666
17438  ,160.602     ,9.10030556  ,0.00000000  ,20.95225143
17439  ,159.730     ,10.25674725  ,-0.98592311  ,20.93872261
17440  ,159.871     ,10.28936672  ,-0.67605209  ,20.96813011
17441  ,159.882     ,9.74325275  ,-0.98592311  ,20.93872261
17442  ,160.106     ,9.74818039  ,-0.54918551  ,20.97850037
17443  ,160.053     ,9.50518894  ,-0.79262912  ,20.94848442
17444  ,159.581     ,10.25648785  ,-1.28085816  ,20.89902496
17445  ,159.734     ,9.74351215  ,-1.28085816  ,20.89902496
17446  ,159.854     ,10.00000000  ,-0.89078313  ,20.95319557
17447  ,159.240     ,10.24276924  ,-1.97186971  ,20.76455116
17448  ,159.434     ,10.25654221  ,-1.57422006  ,20.84901237
17449  ,159.237     ,10.50032520  ,-1.82637978  ,20.78637505
17450  ,159.375     ,9.75723076  ,-1.97186971  ,20.76455116
17451  ,159.586     ,9.74345779  ,-1.57422006  ,20.84901237
17452  ,159.523     ,9.49967480  ,-1.82637978  ,20.78637505
17453  ,159.558     ,10.00000000  ,-1.47979164  ,20.87019730
17454  ,159.092     ,10.24271202  ,-2.26007152  ,20.69043159
17455  ,158.970     ,10.13693428  ,-2.55756187  ,20.60494423
17456  ,158.994     ,10.28480244  ,-2.43029785  ,20.64018059
17457  ,159.023     ,9.78533173  ,-2.63525939  ,20.57832527
17458  ,159.228     ,9.75728798  ,-2.26007152  ,20.69043159
17459  ,159.156     ,9.52460194  ,-2.51315451  ,20.60605049
17460  ,159.262     ,10.00000000  ,-2.06155252  ,20.74621201
17461  ,158.823     ,10.13689423  ,-2.83965945  ,20.51046753
17462  ,158.731     ,10.10078526  ,-3.03304410  ,20.43980408
17463  ,158.875     ,9.78546524  ,-2.91648364  ,20.48110962
17464  ,158.967     ,10.00000000  ,-2.63321853  ,20.58184052
17465  ,158.584     ,10.10079384  ,-3.30903769  ,20.32880020
17466  ,158.473     ,10.13973236  ,-3.49704218  ,20.24604225
17467  ,158.368     ,10.28425598  ,-3.62048697  ,20.18513298
17468  ,158.728     ,9.78533649  ,-3.19412994  ,20.37409973
17469  ,158.652     ,9.57877541  ,-3.42652392  ,20.26733589
17470  ,158.673     ,10.00000000  ,-3.19198847  ,20.37789345
17471  ,158.165     ,9.75848579  ,-3.99270225  ,19.66666794
17472  ,158.072     ,10.08054733  ,-3.99918890  ,19.66666794
17473  ,158.235     ,10.28422642  ,-3.88746715  ,20.05359650
17474  ,158.206     ,10.26161194  ,-3.99143553  ,20.00000000
17475  ,158.393     ,10.00000000  ,-3.73512745  ,20.13536644
17476  ,158.371     ,9.12899780  ,-3.90401793  ,19.66666794
17477  ,158.251     ,9.44596672  ,-3.96144509  ,19.66666794
17478  ,158.605     ,9.26587200  ,-3.66759634  ,20.13281059
17479  ,158.478     ,9.68675518  ,-3.71268415  ,20.13988495
17480  ,158.346     ,9.68616390  ,-3.98766899  ,20.00000000
17481  ,158.628     ,8.52151299  ,-3.71672893  ,19.66666794
17482  ,158.482     ,8.82537651  ,-3.82364488  ,19.66666794
17483  ,158.716     ,8.96054173  ,-3.59404778  ,20.13232231
17484  ,158.851     ,8.68446159  ,-3.47048402  ,20.14690208
17485  ,158.542     ,9.06621838  ,-3.88947940  ,20.00000000
17486  ,158.931     ,7.95136642  ,-3.43556404  ,19.66666794
17487  ,158.759     ,8.23445892  ,-3.58927083  ,19.66666794
17488  ,158.982     ,8.39454556  ,-3.34962225  ,20.14542580
17489  ,159.136     ,8.13102150  ,-3.18632102  ,20.15534401
17490  ,158.784     ,8.46926594  ,-3.69551754  ,20.00000000
17491  ,159.277     ,7.43296671  ,-3.06762791  ,19.66666794
17492  ,159.082     ,7.68813038  ,-3.26423931  ,19.66666794
17493  ,159.287     ,7.86391544  ,-3.02102184  ,20.15248871
17494  ,159.506     ,7.44704294  ,-2.81207156  ,20.10425377
17495  ,159.066     ,7.91000509  ,-3.41055989  ,20.00000000
17496  ,159.690     ,7.19102383  ,-2.58431292  ,20.03490448
17497  ,159.667     ,6.97940063  ,-2.62220883  ,19.66666794
17498  ,159.449     ,7.20019674  ,-2.85676408  ,19.66666794
17499  ,159.679     ,7.21131659  ,-2.60484147  ,20.09526443
17500  ,159.389     ,7.40220881  ,-3.04162407  ,20.00000000
17501  ,159.876     ,6.98720360  ,-2.34566998  ,20.03490448
17502  ,160.089     ,6.60212851  ,-2.11056113  ,19.66666794
17503  ,159.852     ,6.78297615  ,-2.37713194  ,19.66666794
17504  ,160.072     ,6.75091219  ,-2.11982727  ,20.06305313
17505  ,159.864     ,7.00724649  ,-2.36622834  ,20.09568214
17506  ,159.747     ,6.95837593  ,-2.59779167  ,20.00000000
17507  ,160.540     ,6.31067753  ,-1.54560614  ,19.66666794
17508  ,160.289     ,6.44701004  ,-1.83746099  ,19.66666794
17509  ,160.272     ,6.58756733  ,-1.85175133  ,20.06150246
17510  ,160.132     ,6.58943987  ,-2.08999443  ,20.00000000
17511  ,161.009     ,6.11240864  ,-0.94161141  ,19.66666794
17512  ,160.749     ,6.20078325  ,-1.25138056  ,19.66666794
17513  ,160.892     ,6.21500444  ,-1.00571287  ,20.04402733
17514  ,160.541     ,6.30448198  ,-1.53073370  ,20.00000000
17515  ,161.222     ,6.05051470  ,-0.63369173  ,19.66666794
17516  ,161.479     ,6.01233053  ,-0.31383580  ,19.67778206
17517  ,161.105     ,6.14276218  ,-0.70024067  ,20.04197502
17518  ,161.307     ,6.28658199  ,-0.31324494  ,20.13952827
17519  ,160.962     ,6.11052036  ,-0.93378115  ,20.00000000
17520  ,161.791     ,6.01118517  ,0.29892075  ,20.00000000
17521  ,161.691     ,6.00000000  ,0.00000000  ,19.67778206
17522  ,161.518     ,6.26414061  ,-0.00000033  ,20.13500786
17523  ,161.387     ,6.01233101  ,-0.31383589  ,20.00000000
17524  ,160.673     ,6.70149183  ,-1.14547729  ,20.19236946
17525  ,160.588     ,6.99133062  ,-1.15534818  ,20.30884552
17526  ,160.805     ,6.89087009  ,-0.84629339  ,20.30884552
17527  ,160.732     ,6.99719286  ,-0.91007614  ,20.39967728
17528  ,160.866     ,6.88087559  ,-0.74501783  ,20.37184906
17529  ,160.719     ,6.60860538  ,-1.11353409  ,20.15750694
17530  ,160.850     ,6.79798365  ,-0.81435025  ,20.27398300
17531  ,160.911     ,6.78779078  ,-0.71308357  ,20.33729744
17532  ,160.954     ,6.63274765  ,-0.72092581  ,20.27122116
17533  ,160.746     ,6.73475838  ,-1.00008965  ,20.28383064
17534  ,160.733     ,6.51568651  ,-1.13169122  ,20.11347198
17535  ,160.969     ,6.53926802  ,-0.73920196  ,20.22831917
17536  ,160.927     ,6.34426832  ,-0.89630699  ,20.12117195
17537  ,160.806     ,6.54273272  ,-0.98696071  ,20.20215607
17538  ,160.701     ,6.45920849  ,-1.20694709  ,20.07596779
17539  ,160.895     ,6.28743029  ,-0.97166866  ,20.08437157
17540  ,160.753     ,6.26760530  ,-1.20219755  ,20.04148293
17541  ,160.788     ,6.37834263  ,-1.07719922  ,20.11401558
17542  ,160.634     ,6.50519943  ,-1.29506469  ,20.08328247
17543  ,160.477     ,6.43247366  ,-1.58082843  ,20.05140686
17544  ,160.686     ,6.31331396  ,-1.29041874  ,20.04938126
17545  ,160.721     ,6.44163847  ,-1.18128085  ,20.12841034
17546  ,160.689     ,6.36252594  ,-1.26875627  ,20.07687569
17547  ,160.378     ,6.73163319  ,-1.61481500  ,20.11952209
17548  ,160.590     ,6.59758043  ,-1.32737756  ,20.11952209
17549  ,160.373     ,6.67712545  ,-1.64863992  ,20.14790726
17550  ,160.433     ,6.52492094  ,-1.61314094  ,20.08759499
17551  ,160.663     ,6.62651587  ,-1.19560218  ,20.20974350
17552  ,160.677     ,6.53362083  ,-1.21374547  ,20.16557503
17553  ,160.578     ,6.52080202  ,-1.38983977  ,20.12977982
17554  ,160.364     ,6.82515049  ,-1.59701073  ,20.16262436
17555  ,160.576     ,6.69109821  ,-1.30957317  ,20.16262436
17556  ,160.492     ,6.98093700  ,-1.31944418  ,20.27910233
17557  ,160.359     ,6.77045965  ,-1.63094068  ,20.19156075
17558  ,160.400     ,6.94224453  ,-1.49050844  ,20.28964233
17559  ,160.603     ,6.81340837  ,-1.20958292  ,20.28668976
17560  ,160.649     ,6.72010994  ,-1.17777491  ,20.25275230
17561  ,160.520     ,6.71281862  ,-1.40397716  ,20.21189308
17562  ,160.522     ,7.03797913  ,-1.24350083  ,20.31473351
17563  ,160.666     ,7.04351759  ,-0.99837798  ,20.40648079
17564  ,160.431     ,6.99909687  ,-1.41464257  ,20.32581329
17565  ,160.634     ,6.89448881  ,-1.12098515  ,20.33257294
17566  ,160.537     ,6.87926245  ,-1.31323457  ,20.29656410
17567  ,77.159      ,0.75646406  ,-1.62590289  ,20.80868149
17568  ,73.233      ,3.15015173  ,-0.63564390  ,20.36908531
17569  ,73.790      ,2.79424882  ,-0.68941706  ,20.49793053
17570  ,74.378      ,2.42097855  ,-0.71777356  ,20.61625862
17571  ,73.785      ,3.02869081  ,-0.91229904  ,20.38953400
17572  ,73.728      ,3.25652885  ,-1.11764693  ,20.27147865
17573  ,74.285      ,2.90163422  ,-1.17173123  ,20.40300941
17574  ,75.017      ,1.77382267  ,-0.49952549  ,20.79783249
17575  ,74.912      ,2.02312851  ,-0.74249619  ,20.72226524
