Date:  17:12, ÐÇÆÚ¶þ, ¾ÅÔÂ 22, 2020
Model name:u_cylinder_shell
Study name:Thermal 2(-Default-)
Plot type: Thermal Thermal1
Time step: 1
Result Type: Temp 


Node  ,Value (Celsius)  ,X (m)  ,Y (m)  ,Z (m)
7974  ,79.995      ,6.50717545  ,1.80602336  ,10.36839676
7975  ,82.058      ,6.67704868  ,2.13553119  ,9.60148239
7976  ,80.814      ,6.90621185  ,2.42693567  ,9.98493958
7977  ,80.904      ,6.67704868  ,2.13553119  ,9.98493958
7978  ,81.157      ,6.50717545  ,1.80602336  ,9.98493958
7979  ,79.522      ,6.63498592  ,2.16256309  ,10.38461494
7980  ,79.943      ,6.44465828  ,1.83290601  ,10.38461494
7981  ,82.011      ,6.85578775  ,2.47263575  ,9.61538506
7982  ,82.170      ,6.44465828  ,1.83290601  ,9.61538506
7983  ,80.762      ,6.85578775  ,2.47263575  ,10.00000000
7984  ,81.145      ,6.12138176  ,0.74754238  ,10.36839676
7985  ,82.146      ,6.12138176  ,0.74754238  ,9.98493958
7986  ,81.101      ,6.07228518  ,0.75700474  ,10.38461494
7987  ,80.459      ,6.29810476  ,1.37430620  ,10.32631874
7988  ,80.983      ,6.19366169  ,1.01860428  ,10.32631874
7989  ,81.621      ,6.29810476  ,1.37430620  ,9.94286251
7990  ,81.984      ,6.19366169  ,1.01860428  ,9.94286251
7991  ,80.408      ,6.25051403  ,1.39332485  ,10.34253883
7992  ,80.940      ,6.13504791  ,1.03060436  ,10.34253883
7993  ,82.634      ,6.25051403  ,1.39332485  ,9.57330704
7994  ,81.320      ,6.39993572  ,1.74342716  ,9.95792294
7995  ,81.946      ,6.13504791  ,1.03060436  ,9.95792294
7996  ,84.646      ,6.25293589  ,1.22375345  ,8.82135010
7997  ,84.822      ,6.14849281  ,0.86805165  ,8.82135010
7998  ,83.711      ,6.25293589  ,1.22375345  ,9.20480728
7999  ,83.963      ,6.14849281  ,0.86805165  ,9.20480728
8000  ,82.662      ,6.25293589  ,1.22375345  ,9.58826447
8001  ,83.025      ,6.14849281  ,0.86805165  ,9.58826447
8002  ,83.675      ,6.19865847  ,1.24491024  ,9.21870899
8003  ,82.987      ,6.09753466  ,0.87793267  ,9.60332489
8004  ,82.826      ,6.16871643  ,1.14946365  ,9.56124687
8005  ,85.556      ,6.21972942  ,1.07011855  ,8.46675110
8006  ,85.733      ,6.11528587  ,0.71441674  ,8.46675110
8007  ,84.873      ,6.11528587  ,0.71441674  ,8.85020828
8008  ,84.777      ,6.09028053  ,0.84504098  ,8.85204983
8009  ,84.484      ,6.69522667  ,2.16330719  ,8.73847389
8010  ,83.472      ,6.92438984  ,2.45471191  ,9.12193108
8011  ,83.478      ,6.69522667  ,2.16330719  ,9.12193108
8012  ,84.453      ,6.65304852  ,2.19041467  ,8.75121689
8013  ,83.431      ,6.87641573  ,2.49864411  ,9.13583279
8014  ,83.590      ,6.45999193  ,1.86234832  ,9.13583279
8015  ,82.276      ,6.65304852  ,2.19041467  ,9.52044868
8016  ,85.157      ,6.54453754  ,1.89431453  ,8.50351334
8017  ,85.233      ,6.37466431  ,1.56480670  ,8.50351334
8018  ,84.151      ,6.54453754  ,1.89431453  ,8.88697052
8019  ,84.298      ,6.37466431  ,1.56480670  ,8.88697052
8020  ,85.126      ,6.49416637  ,1.92591047  ,8.51625729
8021  ,84.263      ,6.32697153  ,1.58393919  ,8.90087318
8022  ,84.454      ,6.23276520  ,1.34459794  ,8.88881302
8023  ,85.364      ,6.18283844  ,1.19552362  ,8.53421402
8024  ,84.368      ,6.51027012  ,1.95493877  ,8.80593681
8025  ,86.519      ,7.06677628  ,2.64322567  ,7.94399691
8026  ,86.438      ,6.83761358  ,2.35182118  ,7.94399691
8027  ,85.609      ,7.06677628  ,2.64322567  ,8.32745361
8028  ,85.561      ,6.83761358  ,2.35182118  ,8.32745361
8029  ,86.639      ,7.22996378  ,2.88563681  ,7.95558167
8030  ,85.768      ,7.29752493  ,2.94900489  ,8.34019661
8031  ,85.530      ,6.78825951  ,2.38426590  ,8.34019661
8032  ,84.509      ,7.02944136  ,2.67876482  ,8.72481251
8033  ,84.773      ,6.80815697  ,2.41083765  ,8.62987614
8034  ,86.697      ,6.62615061  ,2.05190015  ,7.81985760
8035  ,86.728      ,6.45627737  ,1.72239232  ,7.81985760
8036  ,85.821      ,6.62615061  ,2.05190015  ,8.20331383
8037  ,85.897      ,6.45627737  ,1.72239232  ,8.20331383
8038  ,85.790      ,6.58306408  ,2.07955503  ,8.21605778
8039  ,85.705      ,6.44807911  ,1.83952665  ,8.27077675
8040  ,86.110      ,6.73086548  ,2.30494261  ,8.09471703
8041  ,87.054      ,6.30317307  ,1.38888311  ,7.69571877
8042  ,87.179      ,6.19872999  ,1.03318119  ,7.69571877
8043  ,86.223      ,6.30317307  ,1.38888311  ,8.07917595
8044  ,86.399      ,6.19872999  ,1.03318119  ,8.07917595
8045  ,86.354      ,6.13038635  ,1.01296067  ,8.10987473
8046  ,86.031      ,6.29429436  ,1.50590408  ,8.14663792
8047  ,86.695      ,6.36475468  ,1.66882956  ,7.84643841
8048  ,88.361      ,7.10724688  ,2.68924665  ,7.08912754
8049  ,88.261      ,6.87808418  ,2.39784241  ,7.08912754
8050  ,87.791      ,7.38741732  ,2.93201590  ,7.47258472
8051  ,87.583      ,7.10724688  ,2.68924665  ,7.47258472
8052  ,87.502      ,6.87808418  ,2.39784241  ,7.47258472
8053  ,88.503      ,7.28593874  ,2.93834496  ,7.09955406
8054  ,87.703      ,7.27450037  ,2.92773843  ,7.48416901
8055  ,86.915      ,6.99623346  ,2.64147425  ,7.74744415
8056  ,87.174      ,6.76656342  ,2.35475898  ,7.62330437
8057  ,88.183      ,6.64690638  ,2.08712530  ,7.08879995
8058  ,88.188      ,6.47703314  ,1.75761747  ,7.08879995
8059  ,87.425      ,6.64690638  ,2.08712530  ,7.47225714
8060  ,87.456      ,6.47703314  ,1.75761747  ,7.47225714
8061  ,87.097      ,6.55376530  ,2.03063226  ,7.62297630
8062  ,87.423      ,6.38200235  ,1.70589960  ,7.49883842
8063  ,87.902      ,6.79080153  ,2.38768625  ,7.27570343
8064  ,89.857      ,7.06732321  ,2.64386654  ,6.23429394
8065  ,89.748      ,6.83816051  ,2.35246205  ,6.23429394
8066  ,89.199      ,7.06732321  ,2.64386654  ,6.61775064
8067  ,89.099      ,6.83816051  ,2.35246205  ,6.61775064
8068  ,90.392      ,7.03000546  ,2.67939043  ,5.85894585
8069  ,90.058      ,7.29814625  ,2.94957376  ,6.24356174
8070  ,89.342      ,7.24184847  ,2.89699864  ,6.62817764
8071  ,88.818      ,6.99678993  ,2.64210677  ,6.80465508
8072  ,89.468      ,6.62645912  ,2.05243540  ,6.35776663
8073  ,88.818      ,6.62645912  ,2.05243540  ,6.74122334
8074  ,88.823      ,6.45658588  ,1.72292781  ,6.74122334
8075  ,89.706      ,6.48038816  ,1.77976394  ,6.18940973
8076  ,88.537      ,6.76692772  ,2.35525846  ,6.92812729
8077  ,88.459      ,6.55407906  ,2.03116441  ,6.92779922
8078  ,89.376      ,6.73170710  ,2.30613589  ,6.45675087
8079  ,88.631      ,6.30330372  ,1.38925409  ,6.86469555
8080  ,88.726      ,6.19886065  ,1.03355217  ,6.86469555
8081  ,87.899      ,6.30330372  ,1.38925409  ,7.24815273
8082  ,89.514      ,6.32710648  ,1.44609022  ,6.31288195
8083  ,89.376      ,6.20732546  ,1.07504249  ,6.45751762
8084  ,87.866      ,6.22711229  ,1.32865334  ,7.27473354
8085  ,88.268      ,6.38217020  ,1.70625532  ,7.05127144
8086  ,88.903      ,6.36517668  ,1.66974843  ,6.70369530
8087  ,89.318      ,6.13058853  ,0.79252625  ,6.54150295
8088  ,89.968      ,6.13905334  ,0.83401662  ,6.13432503
8089  ,89.303      ,6.15141630  ,1.09013844  ,6.50397491
8090  ,90.550      ,6.12026978  ,0.73542595  ,5.75964594
8091  ,91.125      ,6.10169029  ,0.63691014  ,5.38493729
8092  ,91.546      ,6.06234360  ,0.70346320  ,5.02340412
8093  ,90.478      ,6.07067776  ,0.74861759  ,5.80610275
8094  ,90.254      ,6.38303757  ,1.58746982  ,5.84182072
8095  ,90.116      ,6.26325607  ,1.21642208  ,5.98645639
8096  ,89.643      ,6.43127108  ,1.80670238  ,6.23263359
8097  ,89.451      ,6.28048611  ,1.47146726  ,6.35610580
8098  ,90.044      ,6.19563389  ,1.23563612  ,6.03291321
8099  ,91.103      ,6.46703911  ,1.69105029  ,5.24118948
8100  ,90.734      ,6.31398058  ,1.40758371  ,5.50521612
8101  ,91.207      ,6.24554396  ,1.22738302  ,5.16865540
8102  ,90.596      ,6.19419956  ,1.03653598  ,5.64985180
8103  ,91.171      ,6.17562008  ,0.93802023  ,5.27514315
8104  ,91.592      ,6.12871838  ,1.00656724  ,4.91361046
8105  ,90.524      ,6.14052773  ,1.05093980  ,5.69630909
8106  ,91.106      ,6.11537361  ,0.95377088  ,5.32163048
8107  ,90.672      ,6.26571274  ,1.43356168  ,5.54844093
8108  ,91.058      ,6.91628170  ,2.44244671  ,5.35413074
8109  ,90.404      ,6.68711853  ,2.15104198  ,5.73758745
8110  ,91.011      ,6.69410610  ,2.16183710  ,5.30520391
8111  ,90.643      ,6.54104805  ,1.87837052  ,5.56923056
8112  ,91.491      ,6.86725283  ,2.48714590  ,4.97762489
8113  ,91.374      ,6.64502001  ,2.17809725  ,4.97762489
8114  ,91.047      ,6.86725283  ,2.48714590  ,5.36223984
8115  ,90.313      ,6.79982233  ,2.39976287  ,5.83657074
8116  ,90.032      ,6.59303856  ,2.09585619  ,5.96004391
8117  ,90.580      ,6.48505688  ,1.90923405  ,5.61245537
8118  ,91.060      ,6.39716673  ,1.73769760  ,5.27585030
8119  ,91.312      ,6.56069279  ,1.92463875  ,5.02901125
8120  ,91.606      ,6.42824078  ,1.68667746  ,4.75302362
8121  ,91.417      ,6.33919716  ,1.46097136  ,4.95647717
8122  ,92.003      ,6.49668932  ,1.93049598  ,4.31681633
8123  ,91.676      ,6.50460482  ,1.94479096  ,4.70143127
8124  ,91.361      ,6.28728914  ,1.48854876  ,4.99965763
8125  ,91.270      ,6.51363325  ,1.96093011  ,5.06367207
8126  ,92.255      ,6.28125763  ,1.32470250  ,4.02332687
8127  ,91.897      ,6.32826328  ,1.43356311  ,4.47683096
8128  ,91.707      ,6.23921967  ,1.20785713  ,4.68028450
8129  ,92.146      ,6.18890858  ,1.02178001  ,4.34372377
8130  ,92.294      ,6.37346363  ,1.68767166  ,4.04062366
8131  ,92.092      ,6.12360430  ,0.98668998  ,4.42523956
8132  ,91.652      ,6.19461679  ,1.23250163  ,4.72346497
8133  ,91.861      ,6.27969980  ,1.46947873  ,4.51128674
8134  ,97.479      ,11.08698463  ,3.79165316  ,0.87308979
8135  ,97.099      ,10.72671509  ,3.87905359  ,0.87308979
8136  ,97.471      ,11.08698463  ,3.79165316  ,1.25654602
8137  ,97.068      ,10.72671509  ,3.87905359  ,1.25654602
8138  ,96.739      ,10.35738945  ,3.98400211  ,0.87424850
8139  ,97.644      ,11.25216484  ,3.74604750  ,1.22105122
8140  ,97.636      ,11.25216484  ,3.74604750  ,1.60450745
8141  ,97.607      ,11.24322128  ,3.74911833  ,1.98796463
8142  ,97.424      ,11.06456089  ,3.85573721  ,1.32722664
8143  ,97.791      ,11.40389156  ,3.68954015  ,2.33592606
8144  ,97.773      ,11.39070988  ,3.75045681  ,2.02314949
8145  ,96.745      ,10.42725754  ,3.92453814  ,1.48914242
8146  ,96.367      ,10.05695915  ,3.94217777  ,1.48914242
8147  ,96.416      ,10.05468273  ,3.99962616  ,1.10684395
8148  ,96.366      ,10.05468273  ,3.99962616  ,1.49145889
8149  ,96.936      ,10.60066986  ,3.95464230  ,1.21186066
8150  ,97.348      ,11.01556206  ,3.80674815  ,1.80135441
8151  ,96.945      ,10.65529442  ,3.89414835  ,1.80135441
8152  ,96.567      ,10.28499508  ,3.91178799  ,1.80135441
8153  ,97.319      ,11.00662041  ,3.80981898  ,2.18481159
8154  ,96.867      ,10.63656235  ,3.89674902  ,2.18481159
8155  ,96.567      ,10.28462315  ,3.98986077  ,1.80367279
8156  ,97.136      ,10.82711983  ,3.91354990  ,1.52407455
8157  ,97.301      ,10.99401665  ,3.87452316  ,1.87203598
8158  ,97.485      ,11.15908909  ,3.82838249  ,2.21999741
8159  ,96.813      ,10.52839851  ,3.96494579  ,1.75667000
8160  ,97.551      ,11.22965813  ,3.75344324  ,2.49702454
8161  ,97.099      ,10.85960102  ,3.84037328  ,2.49702454
8162  ,97.478      ,11.20533943  ,3.76155043  ,2.88048172
8163  ,96.939      ,10.80870247  ,3.84650826  ,2.88048172
8164  ,97.717      ,11.37735271  ,3.75538278  ,2.53220940
8165  ,97.245      ,10.98022079  ,3.87803650  ,2.38109589
8166  ,95.947      ,9.70840836  ,3.93788576  ,1.85701752
8167  ,95.603      ,9.34146309  ,3.88512707  ,1.85701752
8168  ,96.246      ,10.05997562  ,3.92284679  ,2.24047470
8169  ,95.830      ,9.68008423  ,3.93632984  ,2.24047470
8170  ,95.458      ,9.30479622  ,3.87585425  ,2.24047470
8171  ,95.946      ,9.70592976  ,3.98917580  ,1.85933495
8172  ,95.603      ,9.32806587  ,3.94315934  ,1.85933495
8173  ,95.478      ,9.31379795  ,3.94070125  ,2.24394989
8174  ,96.393      ,10.18086529  ,3.99590874  ,2.12454605
8175  ,96.534      ,10.38871765  ,3.92852712  ,2.44568634
8176  ,96.118      ,10.00882721  ,3.94201040  ,2.44568634
8177  ,96.375      ,10.33781815  ,3.93466210  ,2.82914352
8178  ,95.895      ,9.93218613  ,3.93572187  ,2.82914352
8179  ,96.681      ,10.50870800  ,3.96752024  ,2.32975769
8180  ,96.913      ,10.73605061  ,3.93169546  ,2.64196968
8181  ,96.060      ,9.93089390  ,3.99940300  ,2.38541985
8182  ,95.485      ,9.51702976  ,3.91322708  ,2.70876408
8183  ,95.113      ,9.14174080  ,3.85275126  ,2.70876408
8184  ,95.261      ,9.44038963  ,3.90693879  ,3.09222126
8185  ,94.849      ,9.04331398  ,3.82405472  ,3.09222126
8186  ,95.133      ,9.15213776  ,3.90910864  ,2.71223831
8187  ,95.427      ,9.43885517  ,3.96044397  ,2.64849854
8188  ,95.715      ,9.76629353  ,3.99316692  ,2.85371017
8189  ,96.131      ,10.22568035  ,3.93880820  ,3.16145229
8190  ,95.651      ,9.82004738  ,3.93986797  ,3.16145229
8191  ,95.487      ,9.85047913  ,3.94272947  ,3.54490852
8192  ,96.105      ,10.14778900  ,3.99726892  ,2.92293930
8193  ,95.472      ,9.65436172  ,3.98503876  ,3.18601799
8194  ,97.130      ,11.00132942  ,3.81416988  ,3.23068333
8195  ,96.592      ,10.60469246  ,3.89912796  ,3.23068333
8196  ,97.069      ,11.01100826  ,3.81098604  ,3.61413956
8197  ,96.472      ,10.62494183  ,3.89684963  ,3.61413956
8198  ,97.129      ,10.99901390  ,3.87323785  ,3.04351044
8199  ,96.565      ,10.52794075  ,3.96500683  ,2.99217224
8200  ,96.322      ,10.41650009  ,3.97825694  ,3.32448006
8201  ,94.501      ,9.82010555  ,3.94589329  ,4.91627884
8202  ,94.025      ,9.45316029  ,3.89313459  ,4.91627884
8203  ,94.772      ,10.19040489  ,3.92825389  ,5.29973602
8204  ,94.147      ,9.82010555  ,3.94589329  ,5.29973602
8205  ,95.841      ,10.91041374  ,3.82408237  ,5.55178165
8206  ,95.113      ,10.55014610  ,3.91148281  ,5.55178165
8207  ,94.488      ,10.17984676  ,3.92912221  ,5.55178165
8208  ,95.516      ,10.91041374  ,3.82408237  ,5.93523836
8209  ,94.705      ,10.55014610  ,3.91148281  ,5.93523836
8210  ,94.026      ,10.17984676  ,3.92912221  ,5.93523836
8211  ,94.097      ,10.53182507  ,3.96448755  ,6.32912159
8212  ,93.354      ,10.13973904  ,3.99755836  ,6.32912159
8213  ,94.570      ,10.18627834  ,3.99566031  ,5.48312092
8214  ,96.168      ,11.15260887  ,3.77535439  ,5.71061182
8215  ,95.842      ,11.15260887  ,3.77535439  ,6.09406853
8216  ,95.032      ,10.79234123  ,3.86275458  ,6.09406853
8217  ,95.320      ,11.15745544  ,3.82887673  ,6.48795128
8218  ,94.423      ,10.77566528  ,3.92407227  ,6.48795128
8219  ,95.237      ,10.78896427  ,3.92142010  ,5.89399719
8220  ,96.732      ,11.26453781  ,3.74200892  ,5.34072590
8221  ,95.801      ,10.90312290  ,3.89671254  ,5.52411079
8222  ,96.128      ,11.14206791  ,3.83349442  ,5.68294144
8223  ,97.438      ,11.35074520  ,3.71018124  ,4.20392561
8224  ,97.352      ,11.37432861  ,3.70218706  ,4.58738279
8225  ,96.707      ,11.01405907  ,3.78958750  ,4.58738279
8226  ,97.145      ,11.37432861  ,3.70218706  ,4.97083998
8227  ,97.105      ,11.36388206  ,3.76029587  ,4.94316864
8228  ,83.446      ,11.19534492  ,3.76346111  ,11.43408966
8229  ,82.290      ,10.83507538  ,3.85086131  ,11.43408966
8230  ,84.597      ,11.19534492  ,3.76346111  ,11.05063248
8231  ,83.540      ,10.83507538  ,3.85086131  ,11.05063248
8232  ,84.547      ,11.21208668  ,3.81193471  ,11.06685257
8233  ,83.487      ,10.84425068  ,3.90989017  ,11.06685257
8234  ,81.591      ,11.29261971  ,3.73251057  ,12.19176102
8235  ,80.301      ,10.93235016  ,3.81991100  ,12.19176102
8236  ,82.671      ,11.29261971  ,3.73251057  ,11.80830383
8237  ,81.515      ,10.93235016  ,3.81991100  ,11.80830383
8238  ,82.582      ,11.21279335  ,3.81170988  ,11.73868752
8239  ,79.281      ,10.45161057  ,3.92256021  ,11.99755287
8240  ,77.819      ,10.08131123  ,3.94019961  ,11.99755287
8241  ,80.495      ,10.45161057  ,3.92256021  ,11.61409569
8242  ,79.309      ,10.08131123  ,3.94019961  ,11.61409569
8243  ,79.235      ,10.07911205  ,3.99921751  ,11.63147354
8244  ,81.693      ,10.45890331  ,3.97358871  ,11.24685860
8245  ,81.562      ,10.73516178  ,3.93186164  ,11.54447937
8246  ,80.787      ,10.83526421  ,3.91181970  ,11.91869354
8247  ,79.438      ,11.03313637  ,3.80328608  ,12.69792652
8248  ,78.024      ,10.67286777  ,3.89068627  ,12.69792652
8249  ,80.357      ,11.03313637  ,3.80328608  ,12.31446934
8250  ,79.068      ,10.67286777  ,3.89068627  ,12.31446934
8251  ,80.574      ,11.05257225  ,3.85902739  ,12.23561096
8252  ,79.554      ,10.57034111  ,3.95913005  ,12.04140186
8253  ,79.431      ,11.24945450  ,3.74691987  ,13.01484299
8254  ,78.017      ,10.88918686  ,3.83432007  ,13.01484299
8255  ,80.350      ,11.24945450  ,3.74691987  ,12.63138580
8256  ,80.567      ,11.26659107  ,3.79417276  ,12.55252743
8257  ,79.333      ,11.00860214  ,3.87075210  ,12.67523575
8258  ,74.328      ,9.79225922  ,3.94448495  ,12.68757248
8259  ,77.122      ,10.16255856  ,3.92684555  ,12.30411530
8260  ,75.660      ,9.79225922  ,3.94448495  ,12.30411530
8261  ,73.969      ,9.41112995  ,3.95641661  ,12.32265091
8262  ,77.076      ,9.78987789  ,3.99447727  ,11.93803596
8263  ,77.608      ,10.05929565  ,3.99956059  ,12.03104782
8264  ,77.395      ,10.28271961  ,3.98999619  ,12.34796429
8265  ,76.690      ,10.48052216  ,3.91982222  ,12.90914726
8266  ,74.939      ,10.11022282  ,3.93746161  ,12.90914726
8267  ,77.733      ,10.48052216  ,3.91982222  ,12.52569008
8268  ,76.271      ,10.11022282  ,3.93746161  ,12.52569008
8269  ,78.006      ,10.59907055  ,3.95488501  ,12.56954002
8270  ,77.999      ,10.81915474  ,3.91522479  ,12.88645649
8271  ,76.060      ,10.08833122  ,3.99902463  ,12.55918503
8272  ,71.117      ,9.59985161  ,3.92403221  ,13.44942093
8273  ,68.269      ,9.23290634  ,3.87127352  ,13.44942093
8274  ,71.909      ,9.59985161  ,3.92403221  ,13.06596375
8275  ,69.588      ,9.23290634  ,3.87127352  ,13.06596375
8276  ,73.241      ,9.59985161  ,3.92403221  ,12.68250656
8277  ,71.663      ,9.23290634  ,3.87127352  ,12.68250656
8278  ,71.546      ,9.67715073  ,3.98694968  ,13.47027397
8279  ,71.550      ,9.22043705  ,3.92329979  ,12.70104218
8280  ,73.030      ,9.57718658  ,3.97759080  ,12.71600151
8281  ,74.745      ,10.34400558  ,3.92904615  ,13.54824638
8282  ,72.887      ,9.97370720  ,3.94668579  ,13.54824638
8283  ,75.430      ,10.34400558  ,3.92904615  ,13.16478920
8284  ,73.680      ,9.97370720  ,3.94668579  ,13.16478920
8285  ,73.316      ,10.05188751  ,3.99966335  ,13.56909943
8286  ,74.801      ,9.95148659  ,3.99970579  ,12.81482697
8287  ,75.412      ,10.26965809  ,3.99090028  ,13.03640175
8288  ,72.382      ,9.75806713  ,3.99267673  ,13.19321823
8289  ,77.607      ,11.07579803  ,3.79419780  ,13.64707184
8290  ,76.190      ,10.71552944  ,3.88159800  ,13.64707184
8291  ,78.289      ,11.07579803  ,3.79419780  ,13.26361465
8292  ,76.875      ,10.71552944  ,3.88159800  ,13.26361465
8293  ,74.761      ,10.42616940  ,3.97723269  ,13.66792488
8294  ,78.184      ,11.05075264  ,3.85952330  ,13.24092388
8295  ,76.857      ,10.64216137  ,3.94811702  ,13.13522816
8296  ,75.597      ,10.50673389  ,3.96777272  ,13.39086914
8297  ,75.942      ,10.83238983  ,3.85163879  ,14.33957577
8298  ,77.631      ,11.19265842  ,3.76423883  ,13.95611954
8299  ,76.214      ,10.83238983  ,3.85163879  ,13.95611954
8300  ,74.785      ,10.54592800  ,3.96257019  ,13.97697163
8301  ,77.066      ,10.99334335  ,3.87469602  ,13.79874229
8302  ,76.048      ,10.97334862  ,3.81439948  ,15.91116047
8303  ,75.198      ,10.61308002  ,3.90179968  ,15.91116047
8304  ,75.025      ,10.61308002  ,3.90179968  ,15.52770424
8305  ,74.329      ,10.24181366  ,3.99268413  ,15.93548965
8306  ,77.596      ,11.34489727  ,3.71357727  ,14.47107315
8307  ,76.323      ,10.98462868  ,3.80097771  ,14.47107315
8308  ,78.012      ,11.34489727  ,3.71357727  ,14.08761597
8309  ,76.595      ,10.98462868  ,3.80097771  ,14.08761597
8310  ,77.472      ,11.26300716  ,3.79536724  ,14.23928642
8311  ,76.869      ,11.28268814  ,3.73592281  ,15.76441669
8312  ,76.911      ,11.28268814  ,3.73592281  ,15.38096046
8313  ,75.847      ,10.92241955  ,3.82332301  ,15.38096046
8314  ,77.108      ,11.28268814  ,3.73592281  ,14.99750328
8315  ,76.054      ,10.98360729  ,3.87717891  ,15.57038879
8316  ,77.364      ,11.35220528  ,3.76451087  ,14.89721489
8317  ,77.070      ,11.36846161  ,3.70450020  ,16.61687469
8318  ,77.029      ,11.36846161  ,3.70450020  ,16.23341751
8319  ,77.075      ,11.38510323  ,3.75253105  ,16.64236259
8320  ,76.213      ,11.07189465  ,3.85370517  ,16.03939056
8321  ,77.035      ,11.37594318  ,3.75589919  ,15.89264774
8322  ,76.551      ,11.11288166  ,3.78550243  ,16.67379761
8323  ,75.885      ,10.75261307  ,3.87290287  ,16.67379761
8324  ,76.509      ,11.11288166  ,3.78550243  ,16.29034042
8325  ,75.659      ,10.75261307  ,3.87290287  ,16.29034042
8326  ,76.556      ,11.13046646  ,3.83693194  ,16.69928360
8327  ,75.694      ,10.81118011  ,3.91688490  ,16.09631157
8328  ,76.675      ,11.20849609  ,3.81307459  ,16.41856956
8329  ,75.680      ,10.50484467  ,3.91719007  ,17.16617966
8330  ,75.453      ,10.50484467  ,3.91719007  ,16.78272247
8331  ,74.787      ,10.13454628  ,3.93482947  ,16.78272247
8332  ,75.228      ,10.50484467  ,3.91719007  ,16.39926529
8333  ,74.329      ,10.13454628  ,3.93482947  ,16.39926529
8334  ,74.359      ,10.13259983  ,3.99780154  ,16.42359543
8335  ,75.263      ,10.56310749  ,3.96016526  ,16.20523834
8336  ,75.724      ,10.70382500  ,3.93759203  ,16.58441734
8337  ,76.683      ,11.03218460  ,3.80347776  ,17.51523209
8338  ,76.162      ,10.67191696  ,3.89087772  ,17.51523209
8339  ,75.935      ,10.67191696  ,3.89087772  ,17.13177490
8340  ,76.606      ,11.05092049  ,3.85947728  ,17.15726280
8341  ,76.206      ,10.86968708  ,3.90431094  ,16.93346977
8342  ,75.774      ,10.62228966  ,3.95129800  ,17.04239655
8343  ,77.147      ,11.19643593  ,3.76314402  ,18.24774170
8344  ,76.739      ,10.83616638  ,3.85054421  ,18.24774170
8345  ,77.049      ,11.19643593  ,3.76314402  ,17.86428452
8346  ,76.527      ,10.83616638  ,3.85054421  ,17.86428452
8347  ,76.971      ,11.21317005  ,3.81159019  ,17.50631523
8348  ,76.621      ,10.95390892  ,3.88459253  ,17.74050140
8349  ,75.273      ,10.16712379  ,3.92710304  ,17.36933899
8350  ,74.773      ,9.79682541  ,3.94474268  ,17.36933899
8351  ,74.380      ,9.79682541  ,3.94474268  ,16.98588181
8352  ,73.815      ,9.41565418  ,3.95708728  ,17.01136971
8353  ,73.951      ,9.79444504  ,3.99471498  ,16.62675476
8354  ,74.885      ,10.11736107  ,3.99827790  ,16.89650345
8355  ,76.103      ,10.41630459  ,3.92533016  ,18.04992485
8356  ,75.892      ,10.41630459  ,3.92533016  ,17.66646957
8357  ,75.391      ,10.04600525  ,3.94296980  ,17.66646957
8358  ,75.504      ,10.36621189  ,3.98320079  ,17.19363213
8359  ,75.985      ,10.53430462  ,3.96415424  ,17.54268456
8360  ,76.350      ,10.70144176  ,3.93801713  ,17.89173508
8361  ,75.096      ,10.02845573  ,3.99989867  ,17.39679146
8362  ,74.778      ,9.17526817  ,3.86144400  ,18.04767990
8363  ,74.776      ,9.54221344  ,3.91420269  ,17.66422272
8364  ,74.336      ,9.17526817  ,3.86144400  ,17.66422272
8365  ,74.807      ,9.16316986  ,3.91148496  ,18.07548332
8366  ,74.051      ,8.79514885  ,3.81422782  ,17.69086838
8367  ,73.818      ,9.16316986  ,3.91148496  ,17.30625343
8368  ,74.481      ,9.52362823  ,3.97153234  ,17.39454651
8369  ,75.099      ,9.77196693  ,3.99349475  ,17.69167328
8370  ,76.048      ,10.22485733  ,3.92945862  ,18.27486801
8371  ,75.666      ,9.85455799  ,3.94709802  ,18.27486801
8372  ,75.339      ,9.48761272  ,3.89433908  ,18.27486801
8373  ,75.336      ,9.85455799  ,3.94709802  ,17.89141083
8374  ,74.897      ,9.48761272  ,3.89433908  ,17.89141083
8375  ,75.368      ,9.47287560  ,3.96511531  ,18.30267143
8376  ,75.660      ,10.08623314  ,3.99907041  ,17.91886139
8377  ,75.045      ,9.58104801  ,3.97799945  ,17.91661644
8378  ,77.022      ,10.89876938  ,3.82564998  ,18.88551331
8379  ,76.702      ,10.53850079  ,3.91305017  ,18.88551331
8380  ,76.407      ,10.16820145  ,3.93068981  ,18.88551331
8381  ,76.517      ,10.53850079  ,3.91305017  ,18.50205612
8382  ,76.135      ,10.16820145  ,3.93068981  ,18.50205612
8383  ,76.351      ,10.05789948  ,3.99958086  ,18.91447449
8384  ,76.764      ,10.82201958  ,3.91462445  ,18.34386635
8385  ,76.129      ,10.39996624  ,3.97995329  ,18.14604950
8386  ,76.074      ,10.20897484  ,3.99453735  ,18.37099266
8387  ,76.023      ,9.68386650  ,3.93528128  ,18.96008682
8388  ,75.775      ,9.31692123  ,3.88252234  ,18.96008682
8389  ,75.750      ,9.68386650  ,3.93528128  ,18.57662964
8390  ,75.423      ,9.31692123  ,3.88252234  ,18.57662964
8391  ,75.967      ,9.57316685  ,3.97716165  ,18.98904991
8392  ,75.452      ,9.30375099  ,3.93893862  ,18.60443497
